"","station","depth","temperature","salinity","density"
"711","Zone 3_3",-5.55,14.0162181052197,32.1951617583166,1024.04262038856
"712","Zone 3_3",-5.85,14.0115700572966,32.2023525652615,1024.05046940525
"713","Zone 3_3",-6.15,14.0242265177723,32.1745768621869,1024.02776804314
"714","Zone 3_3",-6.45,14.0387964873883,32.1271494239819,1023.98949644882
"715","Zone 3_3",-6.75,14.0295573966344,32.1900260272124,1024.04127277943
"716","Zone 3_3",-7.05,14.0071756773865,32.2186942133862,1024.06934902267
"717","Zone 3_3",-7.35,14.0175827927213,32.2105686364123,1024.06227726846
"718","Zone 3_3",-7.65,14.0122978302439,32.2015924860517,1024.05777924813
"719","Zone 3_3",-7.95,13.9982301317341,32.2017005095078,1024.06209617229
"720","Zone 3_3",-8.25,14.0026968438368,32.2078751880916,1024.06728734483
"721","Zone 3_3",-8.55,14.0115381781008,32.1927123786567,1024.05510699313
"722","Zone 3_3",-8.85,14.0049060199412,32.1905267841675,1024.05612388488
"723","Zone 3_3",-9.15,13.9958205347185,32.1832923195525,1024.05374713292
"724","Zone 3_3",-9.45,13.9994176299119,32.2013879766963,1024.06831815229
"725","Zone 3_3",-9.75,14.0105141396502,32.1924525995111,1024.06048281184
"726","Zone 3_3",-10.05,14.0063199221575,32.1939362466386,1024.06383079705
"727","Zone 3_3",-10.35,13.9996668530886,32.1898708647151,1024.06340116708
"728","Zone 3_3",-10.65,14.0017946950212,32.2029278999477,1024.07438437982
"729","Zone 3_3",-10.95,14.0055974628391,32.1978257622053,1024.07100540726
"730","Zone 3_3",-11.25,14.0117407049129,32.1877698510346,1024.06332120684
"731","Zone 3_3",-11.55,14.0114139764813,32.1963994682643,1024.07139071634
"732","Zone 3_3",-11.85,14.0134377537294,32.1903217409502,1024.06762517767
"733","Zone 3_3",-12.25,13.9966352558379,32.1999718959551,1024.08048577198
