Time,Conductivity,Temperature,Pressure,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Density anomaly
2023-09-13 17:43:08.500,32.0289987,16.4077154,11.4454480,1.3129480,1.3022414,24.4001263,1498.9003349,38313.9145065,17.5321709
2023-09-13 17:43:09.000,32.1061054,16.4042031,11.4481944,1.3156944,1.3049654,24.4671550,1498.9660314,38409.2344632,17.5842118
2023-09-13 17:43:09.500,32.1216071,16.4000653,11.4461009,1.3136009,1.3028889,24.4827325,1498.9708049,38431.4140740,17.5970050
2023-09-13 17:43:10.000,32.1326042,16.3940958,11.4446224,1.3121224,1.3014225,24.4956410,1498.9667711,38449.8177374,17.6081510
2023-09-13 17:43:10.500,32.1226009,16.3913509,11.4437621,1.3112621,1.3005692,24.4888965,1498.9504005,38440.2598757,17.6035745
2023-09-13 17:43:11.000,32.1210871,16.3903317,11.4431203,1.3106203,1.2999327,24.4882451,1498.9464370,38439.3441021,17.6032913
2023-09-13 17:43:11.500,32.1190046,16.3899482,11.4424778,1.3099778,1.2992954,24.4867262,1498.9434812,38437.1889946,17.6022083
2023-09-13 17:43:12.000,32.0992733,16.3904881,11.4443895,1.3118895,1.3011915,24.4697816,1498.9258192,38413.1020749,17.5891381
2023-09-13 17:43:12.500,32.0937504,16.3933692,11.4468952,1.3143952,1.3036767,24.4633711,1498.9275912,38403.9631734,17.5836289
2023-09-13 17:43:13.000,32.1036263,16.3937527,11.4479174,1.3154174,1.3046907,24.4714512,1498.9380620,38415.4440641,17.5897330
2023-09-13 17:43:13.500,32.1068277,16.3932582,11.4502332,1.3177332,1.3069876,24.4744480,1498.9399739,38419.7092660,17.5921419
2023-09-13 17:43:14.000,32.1068287,16.3926825,11.4488121,1.3163121,1.3055781,24.4748011,1498.9385426,38420.2162086,17.5925287
2023-09-13 17:43:14.500,32.1601271,16.3903468,11.4463129,1.3138129,1.3030992,24.5211116,1498.9841526,38486.0499309,17.6284469
2023-09-13 17:43:15.000,32.1569538,16.3881721,11.4469853,1.3144853,1.3037662,24.5197701,1498.9757853,38484.1658985,17.6278888
2023-09-13 17:43:15.500,32.1580830,16.3867896,11.4493833,1.3168833,1.3061446,24.5215669,1498.9735308,38486.7338038,17.6295700
2023-09-13 17:43:16.000,32.1507692,16.3867896,11.4508661,1.3183661,1.3076153,24.5154063,1498.9665044,38477.9806187,17.6248634
2023-09-13 17:43:16.500,32.1468998,16.3863204,11.4509508,1.3184508,1.3076994,24.5124346,1498.9616279,38473.7625294,17.6226906
2023-09-13 17:43:17.000,32.1630412,16.3831165,11.4490722,1.3165722,1.3058360,24.5279924,1498.9693206,38495.9007588,17.6352703
2023-09-13 17:43:17.500,32.1691691,16.3812295,11.4473264,1.3148264,1.3041044,24.5343109,1498.9705849,38504.8966915,17.6405001
2023-09-13 17:43:18.000,32.1660505,16.3811791,11.4473041,1.3148041,1.3040824,24.5317146,1498.9674542,38501.2083340,17.6385245
2023-09-13 17:43:18.500,32.1619019,16.3825766,11.4469305,1.3144305,1.3037118,24.5273640,1498.9668668,38495.0123268,17.6348953
2023-09-13 17:43:19.000,32.1553490,16.3851498,11.4464500,1.3139500,1.3032352,24.5202688,1498.9668362,38484.9046518,17.6289145
2023-09-13 17:43:19.500,32.1103998,16.3932633,11.4438172,1.3113172,1.3006239,24.4774543,1498.9433242,38423.9792250,17.5944119
2023-09-13 17:43:20.000,32.1003114,16.4009938,11.4447907,1.3122907,1.3015894,24.4642389,1498.9525409,38405.1201347,17.5826524
2023-09-13 17:43:20.500,32.0808349,16.4010240,11.4433944,1.3108944,1.3002045,24.4478270,1498.9338319,38381.7916384,17.5700843
2023-09-13 17:43:21.000,32.0998135,16.4001662,11.4436415,1.3111415,1.3004496,24.4643255,1498.9500171,38405.2508934,17.5828905
2023-09-13 17:43:21.500,32.1500408,16.3958871,11.4442912,1.3117912,1.3010940,24.5092275,1498.9879507,38469.1069367,17.6181605
2023-09-13 17:43:22.000,32.1423000,16.3912500,11.4427098,1.3102098,1.2995255,24.5055467,1498.9691212,38463.9219919,17.6163295
2023-09-13 17:43:22.500,32.1359415,16.3918151,11.4413951,1.3088951,1.2982215,24.4998469,1498.9643545,38455.8160912,17.6118421
2023-09-13 17:43:23.000,32.1143927,16.3905587,11.4411846,1.3086846,1.2980127,24.4824699,1498.9405099,38431.1333949,17.5988157
2023-09-13 17:43:23.500,32.0919109,16.3907202,11.4402212,1.3077212,1.2970572,24.4634422,1498.9192255,38404.0877837,17.5842199
2023-09-13 17:43:24.000,32.0932000,16.3911794,11.4372393,1.3047393,1.2940997,24.4642480,1498.9215435,38405.2272988,17.5847248
2023-09-13 17:43:24.500,32.1022907,16.3901853,11.4378089,1.3053089,1.2946646,24.4725090,1498.9278791,38416.9789322,17.5912599
2023-09-13 17:43:25.000,32.1046626,16.3890702,11.4387822,1.3062822,1.2956299,24.4751872,1498.9274509,38420.7968505,17.5935517
2023-09-13 17:43:25.500,32.1181548,16.3894638,11.4378173,1.3053173,1.2946729,24.4863080,1498.9414012,38436.5976543,17.6019711
2023-09-13 17:43:26.000,32.1152124,16.3874910,11.4357257,1.3032257,1.2925984,24.4850369,1498.9337030,38434.8100304,17.6014112
2023-09-13 17:43:26.500,32.1245277,16.3851044,11.4292460,1.2967460,1.2861715,24.4943427,1498.9367355,38448.0563472,17.6090120
2023-09-13 17:43:27.000,32.1364680,16.3821427,11.4226348,1.2901348,1.2796142,24.5062128,1498.9408906,38464.9518165,17.6186971
2023-09-13 17:43:27.500,32.1484344,16.3807502,11.4187935,1.2862935,1.2758042,24.5171458,1498.9489577,38480.5000608,17.6273422
2023-09-13 17:43:28.000,32.1464005,16.3797210,11.4182054,1.2857054,1.2752210,24.5160628,1498.9444688,38478.9712302,17.6267310
2023-09-13 17:43:28.500,32.1487219,16.3791710,11.4144169,1.2819169,1.2714634,24.5183560,1498.9453000,38482.2337851,17.6285861
2023-09-13 17:43:29.000,32.1511119,16.3770873,11.4148245,1.2823245,1.2718676,24.5216451,1498.9425128,38486.9285938,17.6315499
2023-09-13 17:43:29.500,32.1414929,16.3770470,11.4246200,1.2921200,1.2815832,24.5135636,1498.9332975,38475.4495215,17.6254194
2023-09-13 17:43:30.000,32.1374593,16.3773598,11.4376980,1.3051980,1.2945546,24.5099705,1498.9303857,38470.3458323,17.6226622
2023-09-13 17:43:30.500,32.1382667,16.3773245,11.4434018,1.3109018,1.3002118,24.5106706,1498.9311702,38471.3433979,17.6232309
2023-09-13 17:43:31.000,32.1461472,16.3777331,11.4394261,1.3069261,1.2962686,24.5170602,1498.9397044,38480.4171796,17.6280143
2023-09-13 17:43:31.500,32.1589151,16.3786009,11.4341334,1.3016334,1.2910190,24.5272864,1498.9540533,38494.9369931,17.6356288
2023-09-13 17:43:32.000,32.1383073,16.3792770,11.4382519,1.3057519,1.2951039,24.5095113,1498.9359040,38469.6742300,17.6219034
2023-09-13 17:43:32.500,32.1341200,16.3791660,11.4459742,1.3134742,1.3027633,24.5060499,1498.9317204,38464.7597148,17.6193135
2023-09-13 17:43:33.000,32.1385377,16.3794082,11.4503930,1.3178930,1.3071461,24.5096217,1498.9366440,38469.8346627,17.6220142
2023-09-13 17:43:33.500,32.1402740,16.3790146,11.4545900,1.3220900,1.3113088,24.5113239,1498.9374231,38472.2592646,17.6234195
2023-09-13 17:43:34.000,32.1404359,16.3789541,11.4540308,1.3215308,1.3107542,24.5114975,1498.9374220,38472.5063247,17.6235628
2023-09-13 17:43:34.500,32.1451209,16.3781468,11.4543854,1.3218854,1.3111059,24.5159381,1498.9399696,38478.8246221,17.6271344
2023-09-13 17:43:35.000,32.1569922,16.3769007,11.4527758,1.3202758,1.3095094,24.5267024,1498.9483414,38494.1319579,17.6356291
2023-09-13 17:43:35.500,32.1729574,16.3758260,11.4554164,1.3229164,1.3121285,24.5408109,1498.9611516,38514.1899903,17.6466650
2023-09-13 17:43:36.000,32.1790771,16.3749633,11.4586458,1.3261458,1.3153316,24.5464951,1498.9649959,38522.2759748,17.6512129
2023-09-13 17:43:36.500,32.2054565,16.3744487,11.4602917,1.3277917,1.3169641,24.5690387,1498.9892081,38554.3090643,17.6685783
2023-09-13 17:43:37.000,32.2138896,16.3706549,11.4541887,1.3216887,1.3109108,24.5784757,1498.9879681,38567.7510205,17.6765826
2023-09-13 17:43:37.500,32.2030811,16.3674716,11.4444313,1.3119313,1.3012330,24.5713225,1498.9695977,38557.6180657,17.6717466
2023-09-13 17:43:38.000,32.2137622,16.3682081,11.4457816,1.3132816,1.3025723,24.5798727,1498.9817264,38569.7571063,17.6781371
2023-09-13 17:43:38.500,32.1995758,16.3694290,11.4478012,1.3153012,1.3045754,24.5671662,1498.9710574,38551.6949518,17.6681631
2023-09-13 17:43:39.000,32.1998673,16.3686621,11.4420230,1.3095230,1.2988443,24.5678840,1498.9693697,38552.7202001,17.6688504
2023-09-13 17:43:39.500,32.1653849,16.3694744,11.4396888,1.3071888,1.2965291,24.5383271,1498.9380540,38510.7190950,17.6460522
2023-09-13 17:43:40.000,32.1690882,16.3711493,11.4454204,1.3129204,1.3022140,24.5404197,1498.9458169,38513.6774855,17.6473208
2023-09-13 17:43:40.500,32.1733319,16.3718707,11.4497026,1.3172026,1.3064613,24.5435522,1498.9517445,38518.1225643,17.6495825
2023-09-13 17:43:41.000,32.1700028,16.3723349,11.4503231,1.3178231,1.3070767,24.5404624,1498.9496790,38513.7281311,17.6471220
2023-09-13 17:43:41.500,32.1675744,16.3746808,11.4461341,1.3136341,1.3029219,24.5369799,1498.9530081,38508.7546294,17.6439372
2023-09-13 17:43:42.000,32.1645449,16.3743327,11.4463803,1.3138803,1.3031661,24.5346405,1498.9492387,38505.4344466,17.6422229
2023-09-13 17:43:42.500,32.1860248,16.3736062,11.4506347,1.3181347,1.3073858,24.5531836,1498.9682477,38531.7890668,17.6565845
2023-09-13 17:43:43.000,32.2069359,16.3705641,11.4551837,1.3226837,1.3118977,24.5726706,1498.9810536,38559.5059440,17.6721650
2023-09-13 17:43:43.500,32.2243200,16.3669116,11.4543001,1.3218001,1.3110213,24.5895655,1498.9888816,38583.5422713,17.6858686
2023-09-13 17:43:44.000,32.2433249,16.3640462,11.4525839,1.3200839,1.3093191,24.6073474,1499.0001892,38608.8281936,17.7000790
2023-09-13 17:43:44.500,32.2507782,16.3627951,11.4523993,1.3198993,1.3091360,24.6144003,1499.0043219,38618.8582524,17.7057421
2023-09-13 17:43:45.000,32.2589462,16.3632390,11.4554149,1.3229149,1.3121270,24.6210131,1499.0133395,38628.2467518,17.7107204
2023-09-13 17:43:45.500,32.2681155,16.3619779,11.4573546,1.3248546,1.3140509,24.6295195,1499.0191398,38640.3413039,17.7175073
2023-09-13 17:43:46.000,32.2620868,16.3590016,11.4567687,1.3242687,1.3134697,24.6262670,1499.0060371,38635.7527410,17.7156526
2023-09-13 17:43:46.500,32.2682391,16.3567518,11.4558572,1.3233572,1.3125657,24.6328395,1499.0064635,38645.1096528,17.7211585
2023-09-13 17:43:47.000,32.2691719,16.3545827,11.4551095,1.3226095,1.3118241,24.6349611,1499.0020511,38648.1448979,17.7232423
2023-09-13 17:43:47.500,32.2636532,16.3545979,11.4545199,1.3220199,1.3112394,24.6302978,1498.9967501,38641.5218550,17.7196682
2023-09-13 17:43:48.000,32.2790802,16.3549459,11.4540942,1.3215942,1.3108170,24.6430942,1499.0124892,38659.6905297,17.7293831
2023-09-13 17:43:48.500,32.2816464,16.3544011,11.4538013,1.3213013,1.3105266,24.6455940,1499.0136311,38663.2458925,17.7314110
2023-09-13 17:43:49.000,32.2814155,16.3543103,11.4515195,1.3190195,1.3082633,24.6454558,1499.0131494,38663.0497500,17.7313145
2023-09-13 17:43:49.500,32.2739155,16.3543709,11.4511991,1.3186991,1.3079455,24.6390932,1499.0060501,38654.0134828,17.7264317
2023-09-13 17:43:50.000,32.2835849,16.3539018,11.4529784,1.3204784,1.3097104,24.6475367,1499.0142694,38666.0094536,17.7330006
2023-09-13 17:43:50.500,32.2841273,16.3541893,11.4540871,1.3215871,1.3108100,24.6478168,1499.0155138,38666.4047648,17.7331584
2023-09-13 17:43:51.000,32.2778599,16.3553797,11.4528783,1.3203783,1.3096111,24.6417984,1499.0123513,38657.8453054,17.7282934
2023-09-13 17:43:51.500,32.2697125,16.3556067,11.4544964,1.3219964,1.3112160,24.6347870,1499.0050656,38647.8867284,17.7228874
2023-09-13 17:43:52.000,32.2839068,16.3554403,11.4563810,1.3238810,1.3130852,24.6468599,1499.0183947,38665.0338264,17.7321690
2023-09-13 17:43:52.500,32.2817029,16.3541641,11.4587522,1.3262522,1.3154370,24.6457862,1499.0131866,38663.5233127,17.7316310
2023-09-13 17:43:53.000,32.2838521,16.3542549,11.4562284,1.3237284,1.3129339,24.6475437,1499.0154430,38666.0171303,17.7329450
2023-09-13 17:43:53.500,32.2859364,16.3536647,11.4550198,1.3225198,1.3117352,24.6496654,1499.0159939,38669.0355929,17.7346892
2023-09-13 17:43:54.000,32.2928555,16.3532006,11.4574719,1.3249719,1.3141673,24.6557865,1499.0215814,38677.7334128,17.7394830
2023-09-13 17:43:54.500,32.2875859,16.3516773,11.4572871,1.3247871,1.3139840,24.6522799,1499.0127675,38672.7699135,17.7371249
2023-09-13 17:43:55.000,32.2590230,16.3537353,11.4531489,1.3206489,1.3098794,24.6269241,1498.9901490,38636.7389303,17.7172651
2023-09-13 17:43:55.500,32.2557890,16.3554857,11.4504893,1.3179893,1.3072416,24.6231208,1498.9912619,38631.3182440,17.7139689
2023-09-13 17:43:56.000,32.2564530,16.3570343,11.4514881,1.3189881,1.3082322,24.6227279,1498.9957043,38630.7446610,17.7133416
2023-09-13 17:43:56.500,32.2736323,16.3554100,11.4582412,1.3257412,1.3149302,24.6382128,1499.0084302,38652.7552732,17.7255674
2023-09-13 17:43:57.000,32.2852084,16.3558388,11.4538622,1.3213622,1.3105870,24.6477130,1499.0205844,38666.2401656,17.7327253
2023-09-13 17:43:57.500,32.2680690,16.3575791,11.4442088,1.3117088,1.3010123,24.6321904,1499.0081323,38644.1745069,17.7204327
2023-09-13 17:43:58.000,32.2401883,16.3576699,11.4435950,1.3110950,1.3004035,24.6086247,1498.9814289,38610.7044131,17.7023794
2023-09-13 17:43:58.500,32.2389556,16.3590167,11.4499183,1.3174183,1.3066753,24.6067556,1498.9836342,38608.0384078,17.7006897
2023-09-13 17:43:59.000,32.2361629,16.3591983,11.4521259,1.3196259,1.3088648,24.6042887,1498.9814182,38604.5336031,17.6987732
2023-09-13 17:43:59.500,32.2696781,16.3576093,11.4479358,1.3154358,1.3047089,24.6335276,1499.0098202,38646.0748037,17.7214661
2023-09-13 17:44:00.000,32.2593166,16.3553646,11.4423973,1.3098973,1.2992155,24.6261725,1498.9942407,38635.6501958,17.7162935
2023-09-13 17:44:00.500,32.2949750,16.3529635,11.4461669,1.3136669,1.3029544,24.6577235,1499.0228658,38680.4817603,17.7409652
2023-09-13 17:44:01.000,32.3085480,16.3501691,11.4510654,1.3185654,1.3078130,24.6708932,1499.0292270,38699.2130104,17.7516618
2023-09-13 17:44:01.500,32.3216819,16.3491199,11.4524666,1.3199666,1.3092027,24.6826198,1499.0393732,38715.8743990,17.7608653
2023-09-13 17:44:02.000,32.3348140,16.3470216,11.4484618,1.3159618,1.3052306,24.6949950,1499.0468696,38733.4643376,17.7707653
2023-09-13 17:44:02.500,32.3416239,16.3457555,11.4512909,1.3187909,1.3080366,24.7015214,1499.0504030,38742.7443530,17.7760427
2023-09-13 17:44:03.000,32.3735343,16.3407823,11.4486856,1.3161856,1.3054526,24.7315232,1499.0690540,38785.3848904,17.8000518
2023-09-13 17:44:03.500,32.3714076,16.3370550,11.4284630,1.2959630,1.2853949,24.7320373,1499.0575718,38786.1458003,17.8011515
2023-09-13 17:44:04.000,32.3573493,16.3358042,11.4340866,1.3015866,1.2909727,24.7209421,1499.0410208,38770.4118466,17.7929540
2023-09-13 17:44:04.500,32.3619763,16.3394306,11.4517593,1.3192593,1.3085012,24.7226023,1499.0546335,38772.7372814,17.7935282
2023-09-13 17:44:05.000,32.3383694,16.3433799,11.4566597,1.3241597,1.3133616,24.7002398,1499.0415440,38740.9519894,17.7755940
2023-09-13 17:44:05.500,32.3403530,16.3423560,11.4431624,1.3106624,1.2999744,24.7025495,1499.0407415,38744.2362585,17.7775198
2023-09-13 17:44:06.000,32.3475640,16.3409235,11.4291514,1.2966514,1.2860777,24.7095231,1499.0439844,38754.1456218,17.7830995
2023-09-13 17:44:06.500,32.3492377,16.3393196,11.4274580,1.2949580,1.2843981,24.7119265,1499.0416578,38757.5736881,17.7852739
2023-09-13 17:44:07.000,32.3715310,16.3381646,11.4406674,1.3081674,1.2974998,24.7314523,1499.0605976,38785.3085639,17.8005213
2023-09-13 17:44:07.500,32.3720974,16.3362531,11.4448396,1.3123396,1.3016380,24.7331105,1499.0565462,38787.6843896,17.8022176
2023-09-13 17:44:08.000,32.3819368,16.3347501,11.4380921,1.3055921,1.2949455,24.7423475,1499.0622790,38800.8086150,17.8095770
2023-09-13 17:44:08.500,32.3837822,16.3343517,11.4318024,1.2993024,1.2887070,24.7441536,1499.0629885,38803.3737992,17.8110161
2023-09-13 17:44:09.000,32.3839202,16.3338020,11.4319664,1.2994664,1.2888697,24.7446100,1499.0617827,38804.0275265,17.8114836
2023-09-13 17:44:09.500,32.3908940,16.3330807,11.4393387,1.3068387,1.2961819,24.7509414,1499.0668838,38813.0246456,17.8165158
2023-09-13 17:44:10.000,32.3994745,16.3316383,11.4435375,1.3110375,1.3003465,24.7590769,1499.0717272,38824.5883414,17.8230685
2023-09-13 17:44:10.500,32.4171599,16.3303624,11.4424370,1.3099370,1.2992549,24.7748000,1499.0856963,38846.9157443,17.8353683
2023-09-13 17:44:11.000,32.4152092,16.3284812,11.4407730,1.3082730,1.2976045,24.7743179,1499.0791926,38846.2510839,17.8353941
2023-09-13 17:44:11.500,32.4132804,16.3271952,11.4418518,1.3093518,1.2986745,24.7734851,1499.0742066,38845.0833856,17.8350366
2023-09-13 17:44:12.000,32.3987440,16.3273263,11.4425813,1.3100813,1.2993981,24.7611287,1499.0604810,38827.5459464,17.8255562
2023-09-13 17:44:12.500,32.4111092,16.3280576,11.4425838,1.3100838,1.2994005,24.7711175,1499.0742233,38841.7143809,17.8330437
2023-09-13 17:44:13.000,32.4100634,16.3281181,11.4437979,1.3112979,1.3006048,24.7701966,1499.0733793,38840.4072740,17.8323315
2023-09-13 17:44:13.500,32.3956583,16.3282694,11.4443104,1.3118104,1.3011131,24.7579390,1499.0598270,38823.0096007,17.8229215
2023-09-13 17:44:14.000,32.3956593,16.3283697,11.4443440,1.3118440,1.3011464,24.7578778,1499.0600734,38822.9216302,17.8228533
2023-09-13 17:44:14.500,32.4307415,16.3286577,11.4462026,1.3137026,1.3029898,24.7873237,1499.0947324,38864.7079234,17.8453333
2023-09-13 17:44:15.000,32.4682033,16.3269178,11.4479793,1.3154793,1.3047520,24.8200413,1499.1267514,38911.1517325,17.8707505
2023-09-13 17:44:15.500,32.4836559,16.3199130,11.4464775,1.3139775,1.3032624,24.8374428,1499.1245966,38935.9153438,17.8855585
2023-09-13 17:44:16.000,32.4887777,16.3155913,11.4462127,1.3137127,1.3029998,24.8444539,1499.1190110,38945.9086962,17.8918469
2023-09-13 17:44:16.500,32.5012667,16.3119102,11.4463232,1.3138232,1.3031095,24.8572945,1499.1221254,38964.1646873,17.9024612
2023-09-13 17:44:17.000,32.7867838,16.3042759,11.4469171,1.3144171,1.3036985,25.1035277,1499.3801512,39313.3311082,18.0925489
2023-09-13 17:44:17.500,32.9832925,16.2563681,11.4459255,1.3134255,1.3027150,25.3002087,1499.4546341,39592.4076165,18.2533521
2023-09-13 17:44:18.000,32.9638157,16.2166610,11.4455272,1.3130272,1.3023200,25.3088359,1499.3393704,39605.0920630,18.2684476
2023-09-13 17:44:18.500,32.9597986,16.2101812,11.4449127,1.3124127,1.3017105,25.3095328,1499.3197246,39606.1564479,18.2703629
2023-09-13 17:44:19.000,32.9645159,16.1962755,11.4445371,1.3120371,1.3013379,25.3223554,1499.2905577,39624.4745168,18.2831485
2023-09-13 17:44:19.500,32.8743848,16.1968751,11.4469906,1.3144906,1.3037714,25.2454443,1499.2042962,39515.5898034,18.2241463
2023-09-13 17:44:20.000,32.8638873,16.2100704,11.4439530,1.3114530,1.3007586,25.2281951,1499.2261007,39491.0051034,18.2081102
2023-09-13 17:44:20.500,32.8405638,16.2150940,11.4394393,1.3069393,1.2962817,25.2052340,1499.2155480,39458.4277896,18.1894390
2023-09-13 17:44:21.000,32.9474037,16.2153409,11.4369415,1.3044415,1.2938043,25.2957441,1499.3200553,39586.5731052,18.2586681
2023-09-13 17:44:21.500,32.8888567,16.2154164,11.4364069,1.3039069,1.2932740,25.2460078,1499.2632617,39516.1598281,18.2205720
2023-09-13 17:44:22.000,32.8882076,16.2185304,11.4370584,1.3045584,1.2939202,25.2434885,1499.2702055,39512.5556588,18.2179811
2023-09-13 17:44:22.500,32.9448652,16.2125897,11.4361223,1.3036223,1.2929917,25.2953323,1499.3108934,39586.0230049,18.2589370
2023-09-13 17:44:23.000,32.9310758,16.2103123,11.4383606,1.3058606,1.2952118,25.2850688,1499.2919798,39571.5227133,18.2515758
2023-09-13 17:44:23.500,32.8305298,16.2271825,11.4408408,1.3083408,1.2976717,25.1890956,1499.2351976,39435.4289029,18.1745090
2023-09-13 17:44:24.000,32.7373884,16.2371304,11.4461451,1.3136451,1.3029328,25.1038624,1499.1689552,39314.5743655,18.1071604
2023-09-13 17:44:24.500,32.9441315,16.2478098,11.4480360,1.3155360,1.3048083,25.2724126,1499.3958460,39553.1625233,18.2339144
2023-09-13 17:44:25.000,33.0479177,16.2104231,11.4450565,1.3125565,1.3018531,25.3842027,1499.4061057,39711.8243520,18.3274806
2023-09-13 17:44:25.500,32.9757371,16.1966483,11.4446855,1.3121855,1.3014851,25.3316490,1499.3023933,39637.6234453,18.2901851
2023-09-13 17:44:26.000,33.0449670,16.2029612,11.4502355,1.3177355,1.3069898,25.3864391,1499.3852251,39715.0819530,18.3308110
2023-09-13 17:44:26.500,33.0717617,16.1802254,11.4541170,1.3216170,1.3108397,25.4236754,1499.3562725,39768.0453649,18.3641963
2023-09-13 17:44:27.000,33.0679921,16.1706244,11.4536378,1.3211378,1.3103644,25.4265876,1499.3293081,39772.2847402,18.3684740
2023-09-13 17:44:27.500,33.0590992,16.1701560,11.4513055,1.3188055,1.3080512,25.4193261,1499.3194620,39762.0168206,18.3630033
2023-09-13 17:44:28.000,33.0300501,16.1775102,11.4504552,1.3179552,1.3072078,25.3899515,1499.3089656,39720.3655930,18.3389374
2023-09-13 17:44:28.500,33.0312260,16.1904920,11.4501933,1.3176933,1.3069480,25.3826942,1499.3415991,39709.9363579,18.3306075
2023-09-13 17:44:29.000,33.0306677,16.1859883,11.4490994,1.3165994,1.3058630,25.3850842,1499.3301130,39713.3731543,18.3333944
2023-09-13 17:44:29.500,33.0229800,16.1815099,11.4483834,1.3158834,1.3051528,25.3813996,1499.3117447,39708.2147278,18.3315262
2023-09-13 17:44:30.000,33.0463331,16.1764474,11.4464550,1.3139550,1.3032402,25.4044690,1499.3221960,39740.9172384,18.3502624
2023-09-13 17:44:30.500,33.0491761,16.1725234,11.4406271,1.3081271,1.2974598,25.4093856,1499.3153553,39747.9195789,18.3548386
2023-09-13 17:44:31.000,33.0399950,16.1706395,11.4343152,1.3018152,1.2911993,25.4027819,1499.3017310,39738.5976269,18.3501559
2023-09-13 17:44:31.500,33.0294843,16.1696120,11.4285405,1.2960405,1.2854718,25.3945025,1499.2888957,39726.8939048,18.3440097
2023-09-13 17:44:32.000,33.0276234,16.1710627,11.4223344,1.2898344,1.2793163,25.3919994,1499.2905008,39723.3315875,18.3417557
2023-09-13 17:44:32.500,33.0219012,16.1741151,11.4198152,1.2873152,1.2768176,25.3851943,1499.2922881,39713.6638131,18.3358823
2023-09-13 17:44:33.000,33.0235650,16.1747800,11.4199045,1.2874045,1.2769062,25.3861855,1499.2955249,39715.0580791,18.3364997
2023-09-13 17:44:33.500,33.0232372,16.1751125,11.4191598,1.2866598,1.2761675,25.3856956,1499.2959999,39714.3604672,18.3360503
2023-09-13 17:44:34.000,33.0232206,16.1758882,11.4155639,1.2830639,1.2726010,25.3851892,1499.2978078,39713.6327601,18.3354809
2023-09-13 17:44:34.500,33.0163194,16.1764927,11.4100318,1.2775318,1.2671140,25.3789410,1499.2924577,39704.7819239,18.3305428
2023-09-13 17:44:35.000,32.9955924,16.1807493,11.4047700,1.2722700,1.2618951,25.3586230,1499.2825010,39675.9760010,18.3140536
2023-09-13 17:44:35.500,33.0201808,16.1807795,11.4034330,1.2709330,1.2605690,25.3794986,1499.3065163,39705.5150769,18.3300252
2023-09-13 17:44:36.000,32.9382757,16.1857213,11.4103262,1.2778262,1.2674060,25.3067715,1499.2388182,39602.5313698,18.2733164
2023-09-13 17:44:36.500,32.8013275,16.2026085,11.4143966,1.2818966,1.2714432,25.1798268,1499.1466109,39422.5831440,18.1725402
2023-09-13 17:44:37.000,32.8670156,16.2253583,11.4140300,1.2815300,1.2710796,25.2212022,1499.2658078,39480.9077733,18.1993578
2023-09-13 17:44:37.500,32.7252641,16.2397157,11.4108894,1.2783894,1.2679646,25.0919730,1499.1628977,39297.6831683,18.0973491
2023-09-13 17:44:38.000,32.6983373,16.2534901,11.4132114,1.2807114,1.2702677,25.0605135,1499.1703118,39252.9444041,18.0703364
2023-09-13 17:44:38.500,32.4926540,16.2804029,11.4201574,1.2876574,1.2771570,24.8696092,1499.0365179,38981.9698213,17.9185005
2023-09-13 17:44:39.000,32.6233586,16.2939447,11.4250079,1.2925079,1.2819680,24.9717239,1499.1962603,39126.6341955,17.9937830
2023-09-13 17:44:39.500,32.5887764,16.2794955,11.4248823,1.2923823,1.2818434,24.9514868,1499.1275447,39098.1025823,17.9813819
2023-09-13 17:44:40.000,32.6331193,16.2725034,11.4258305,1.2933305,1.2827839,24.9933806,1499.1535249,39157.5781102,18.0149453
2023-09-13 17:44:40.500,32.6067513,16.2625578,11.4269160,1.2944160,1.2838605,24.9772767,1499.1037388,39134.8608569,18.0047485
2023-09-13 17:44:41.000,32.4982472,16.2651387,11.4306623,1.2981623,1.2875762,24.8838362,1499.0048663,39002.3254081,17.9326947
2023-09-13 17:44:41.500,32.5603921,16.2815221,11.4350546,1.3025546,1.2919328,24.9262052,1499.1051342,39062.2342747,17.9616446
2023-09-13 17:44:42.000,32.6836255,16.2875417,11.4360285,1.3035285,1.2928987,25.0267168,1499.2392746,39204.6667475,18.0372917
2023-09-13 17:44:42.500,32.7208065,16.2851268,11.4371943,1.3046943,1.2940550,25.0596986,1499.2694745,39251.4383160,18.0630576
2023-09-13 17:44:43.000,32.9111666,16.2726597,11.4405897,1.3080897,1.2974227,25.2287669,1499.4239869,39491.0750153,18.1951520
2023-09-13 17:44:43.500,33.0487936,16.2268197,11.4424800,1.3099800,1.2992976,25.3745269,1499.4466598,39697.9339560,18.3165549
2023-09-13 17:44:44.000,33.0265999,16.1927540,11.4411412,1.3086412,1.2979697,25.3773283,1499.3424319,39702.3122778,18.3259754
2023-09-13 17:44:44.500,32.9777241,16.1858775,11.4417953,1.3092953,1.2986185,25.3401736,1499.2781375,39649.8189882,18.2989987
2023-09-13 17:44:45.000,32.8491475,16.1865626,11.4424737,1.3099737,1.2992914,25.2305386,1499.1545820,39494.6070247,18.2149139
2023-09-13 17:44:45.500,32.6552703,16.1904870,11.4427224,1.3102224,1.2995380,25.0635291,1498.9754651,39257.9692736,18.0862159
2023-09-13 17:44:46.000,32.7364648,16.2447556,11.4452564,1.3127564,1.3020513,25.0982893,1499.1865976,39306.5887021,18.1012619
